time,open,high,low,close,volume
2023-09-11 10:00:00,13.0,13.0,12.9,12.95,2333100
2023-09-11 11:00:00,12.95,12.95,12.9,12.95,372900
2023-09-11 13:00:00,12.95,12.95,12.8,12.9,2458100
2023-09-11 14:00:00,12.9,12.9,12.7,12.7,3030900
2023-09-12 10:00:00,12.8,12.85,12.75,12.85,1077100
2023-09-12 11:00:00,12.85,12.85,12.75,12.8,189700
2023-09-12 13:00:00,12.8,12.85,12.75,12.85,1075300
2023-09-12 14:00:00,12.85,12.95,12.85,12.9,925300
2023-09-13 10:00:00,13.1,13.1,13.0,13.0,5286200
2023-09-13 11:00:00,13.0,13.05,12.95,13.0,512700
2023-09-13 13:00:00,13.0,13.1,12.95,13.05,2634200
2023-09-13 14:00:00,13.0,13.05,12.9,12.95,2344800
2023-09-14 10:00:00,12.95,12.95,12.8,12.9,1897400
2023-09-14 11:00:00,12.9,12.9,12.8,12.85,409000
2023-09-14 13:00:00,12.85,12.9,12.75,12.85,2531400
2023-09-14 14:00:00,12.85,12.9,12.75,12.75,1852700
2023-09-15 10:00:00,12.95,13.0,12.85,12.85,2754900
2023-09-15 11:00:00,12.85,12.9,12.8,12.85,400800
2023-09-15 13:00:00,12.85,12.9,12.8,12.85,1533000
2023-09-15 14:00:00,12.85,12.9,12.75,12.75,1802900
2023-09-18 10:00:00,12.7,12.8,12.7,12.75,1617100
2023-09-18 11:00:00,12.8,12.8,12.7,12.7,478100
2023-09-18 13:00:00,12.7,12.8,12.7,12.75,1754700
2023-09-18 14:00:00,12.75,12.8,12.6,12.65,1822100
2023-09-19 10:00:00,12.75,12.75,12.6,12.6,1031200
2023-09-19 11:00:00,12.6,12.65,12.5,12.6,738200
2023-09-19 13:00:00,12.6,12.8,12.55,12.65,2955300
2023-09-19 14:00:00,12.65,12.75,12.6,12.75,745000
2023-09-20 10:00:00,12.75,12.8,12.7,12.75,1016500
2023-09-20 11:00:00,12.75,12.8,12.7,12.75,224200
2023-09-20 13:00:00,12.75,12.85,12.7,12.8,1297600
2023-09-20 14:00:00,12.8,12.85,12.75,12.8,1088100
2023-09-21 10:00:00,12.8,12.85,12.75,12.75,2328900
2023-09-21 11:00:00,12.75,12.85,12.75,12.8,682400
2023-09-21 13:00:00,12.8,12.8,12.7,12.75,1285800
2023-09-21 14:00:00,12.75,12.75,12.65,12.7,1388300
2023-09-22 10:00:00,12.55,12.6,12.15,12.2,5738000
2023-09-22 11:00:00,12.2,12.4,12.2,12.35,584700
2023-09-22 13:00:00,12.3,12.4,12.25,12.35,2038500
2023-09-22 14:00:00,12.35,12.45,12.3,12.3,1477200
2023-09-25 10:00:00,12.35,12.35,12.3,12.35,1531600
2023-09-25 11:00:00,12.35,12.4,12.35,12.35,221200
2023-09-25 13:00:00,12.35,12.35,12.1,12.2,2372200
2023-09-25 14:00:00,12.2,12.2,11.8,11.8,3810200
2023-09-26 10:00:00,11.75,11.9,11.7,11.8,3454900
2023-09-26 11:00:00,11.8,11.85,11.7,11.75,312400
2023-09-26 13:00:00,11.75,11.85,11.65,11.85,1934500
2023-09-26 14:00:00,11.85,11.95,11.65,11.65,1866900
2023-09-27 10:00:00,11.65,11.65,11.55,11.6,1480600
2023-09-27 11:00:00,11.6,11.65,11.5,11.6,506800
2023-09-27 13:00:00,11.6,11.65,11.5,11.6,1355200
2023-09-27 14:00:00,11.6,11.75,11.6,11.75,1205100
2023-09-28 10:00:00,11.7,11.7,11.6,11.7,1280300
2023-09-28 11:00:00,11.65,11.7,11.55,11.65,683200
2023-09-28 13:00:00,11.65,11.7,11.55,11.65,1051200
2023-09-28 14:00:00,11.65,11.65,11.5,11.5,1842200
2023-09-29 10:00:00,11.8,11.8,11.7,11.75,2038100
2023-09-29 11:00:00,11.75,11.75,11.65,11.65,382000
2023-09-29 13:00:00,11.7,11.75,11.65,11.7,1121200
2023-09-29 14:00:00,11.7,11.8,11.6,11.6,1954200
2023-10-02 10:00:00,11.75,11.85,11.7,11.75,1677400
2023-10-02 11:00:00,11.75,11.8,11.7,11.8,81800
2023-10-02 13:00:00,11.8,11.8,11.65,11.7,642700
2023-10-02 14:00:00,11.7,11.75,11.7,11.75,461700
2023-10-03 10:00:00,11.65,11.75,11.6,11.6,2012600
2023-10-03 11:00:00,11.6,11.65,11.5,11.55,896800
2023-10-03 13:00:00,11.55,11.6,11.4,11.5,1626400
2023-10-03 14:00:00,11.5,11.55,11.2,11.2,3370800
2023-10-04 10:00:00,11.2,11.35,11.2,11.35,1861800
2023-10-04 11:00:00,11.3,11.35,11.25,11.3,264500
2023-10-04 13:00:00,11.3,11.35,11.2,11.3,1766500
2023-10-04 14:00:00,11.3,11.35,11.25,11.25,1659400
2023-10-05 10:00:00,11.2,11.2,11.1,11.1,2046000
2023-10-05 11:00:00,11.15,11.2,11.1,11.15,380300
2023-10-05 13:00:00,11.15,11.2,11.1,11.1,1425700
2023-10-05 14:00:00,11.1,11.15,10.9,10.9,4385200
2023-10-06 10:00:00,11.0,11.05,10.95,11.0,1637700
2023-10-06 11:00:00,11.05,11.05,10.95,11.0,464100
2023-10-06 13:00:00,11.05,11.15,11.0,11.05,1559600
2023-10-06 14:00:00,11.1,11.25,11.05,11.2,1480300
2023-10-09 10:00:00,11.1,11.15,11.0,11.1,4785600
2023-10-09 11:00:00,11.05,11.1,11.05,11.05,380700
2023-10-09 13:00:00,11.0,11.15,11.0,11.1,1897700
2023-10-09 14:00:00,11.1,11.2,11.05,11.2,2484100
2023-10-10 10:00:00,11.35,11.45,11.3,11.4,2520400
2023-10-10 11:00:00,11.4,11.45,11.4,11.4,283500
2023-10-10 13:00:00,11.4,11.45,11.35,11.35,1115500
2023-10-10 14:00:00,11.35,11.45,11.35,11.45,1197900
2023-10-11 10:00:00,11.5,11.55,11.45,11.5,1460900
2023-10-11 11:00:00,11.45,11.55,11.45,11.5,156800
2023-10-11 13:00:00,11.5,11.5,11.35,11.45,1410300
2023-10-11 14:00:00,11.5,11.5,11.4,11.5,913700
2023-10-12 10:00:00,11.45,11.55,11.4,11.5,1440800
2023-10-12 11:00:00,11.45,11.5,11.4,11.45,192000
2023-10-12 13:00:00,11.45,11.5,11.4,11.45,888900
2023-10-12 14:00:00,11.5,11.5,11.4,11.45,717000
2023-10-13 10:00:00,11.3,11.35,11.25,11.35,1425500
2023-10-13 11:00:00,11.3,11.35,11.2,11.25,515900
2023-10-13 13:00:00,11.25,11.3,11.2,11.25,1272300
2023-10-13 14:00:00,11.3,11.45,11.25,11.4,1561300
2023-10-16 10:00:00,11.45,11.45,11.35,11.35,1477000
2023-10-16 11:00:00,11.35,11.4,11.3,11.3,274000
2023-10-16 13:00:00,11.3,11.4,11.3,11.35,488600
2023-10-16 14:00:00,11.35,11.4,11.25,11.35,844400
2023-10-17 10:00:00,11.35,11.35,11.3,11.35,690600
2023-10-17 11:00:00,11.35,11.4,11.3,11.35,211600
2023-10-17 13:00:00,11.4,11.4,11.3,11.35,708400
2023-10-17 14:00:00,11.35,11.45,11.25,11.25,1707300
2023-10-18 10:00:00,11.2,11.25,11.1,11.2,1665500
2023-10-18 11:00:00,11.2,11.25,11.15,11.2,223700
2023-10-18 13:00:00,11.2,11.25,11.05,11.15,1703400
2023-10-18 14:00:00,11.1,11.25,10.9,11.25,3357900
2023-10-19 10:00:00,11.1,11.15,11.05,11.15,1146000
2023-10-19 11:00:00,11.1,11.15,11.1,11.1,214500
2023-10-19 13:00:00,11.1,11.2,10.95,11.1,1115000
2023-10-19 14:00:00,11.1,11.2,11.0,11.05,562700
2023-10-20 10:00:00,11.05,11.1,10.95,11.0,1488400
2023-10-20 11:00:00,11.0,11.05,10.95,11.0,247000
2023-10-20 13:00:00,11.05,11.15,11.0,11.05,1054400
2023-10-20 14:00:00,11.05,11.2,11.0,11.2,1076600
2023-10-23 10:00:00,11.05,11.15,11.0,11.05,1095300
2023-10-23 11:00:00,11.0,11.05,11.0,11.0,491500
2023-10-23 13:00:00,11.0,11.1,10.95,11.05,1144400
2023-10-23 14:00:00,11.05,11.1,11.0,11.05,556600
2023-10-24 10:00:00,11.0,11.05,10.95,11.0,1130400
2023-10-24 11:00:00,10.95,11.05,10.95,11.0,101300
2023-10-24 13:00:00,11.0,11.2,11.0,11.2,1462000
2023-10-24 14:00:00,11.2,11.2,11.1,11.2,1182700
2023-10-25 10:00:00,11.25,11.3,11.2,11.25,1518300
2023-10-25 11:00:00,11.25,11.25,11.2,11.25,96600
