Meta,Meta,Meta,Chỉ tiêu cơ cấu nguồn vốn,Chỉ tiêu cơ cấu nguồn vốn,Chỉ tiêu cơ cấu nguồn vốn,Chỉ tiêu cơ cấu nguồn vốn,Chỉ tiêu hiệu quả hoạt động,Chỉ tiêu hiệu quả hoạt động,Chỉ tiêu hiệu quả hoạt động,Chỉ tiêu hiệu quả hoạt động,Chỉ tiêu hiệu quả hoạt động,Chỉ tiêu hiệu quả hoạt động,Chỉ tiêu hiệu quả hoạt động,Chỉ tiêu khả năng sinh lợi,Chỉ tiêu khả năng sinh lợi,Chỉ tiêu khả năng sinh lợi,Chỉ tiêu khả năng sinh lợi,Chỉ tiêu khả năng sinh lợi,Chỉ tiêu khả năng sinh lợi,Chỉ tiêu khả năng sinh lợi,Chỉ tiêu khả năng sinh lợi,Chỉ tiêu khả năng sinh lợi,Chỉ tiêu thanh khoản,Chỉ tiêu thanh khoản,Chỉ tiêu thanh khoản,Chỉ tiêu thanh khoản,Chỉ tiêu thanh khoản,Chỉ tiêu định giá,Chỉ tiêu định giá,Chỉ tiêu định giá,Chỉ tiêu định giá,Chỉ tiêu định giá,Chỉ tiêu định giá,Chỉ tiêu định giá,Chỉ tiêu định giá,Chỉ tiêu định giá
CP,Năm,Kỳ,(Vay NH+DH)/VCSH,Nợ/VCSH,TSCĐ / Vốn CSH,Vốn CSH/Vốn điều lệ,Vòng quay tài sản,Vòng quay TSCĐ,Số ngày thu tiền bình quân,Số ngày tồn kho bình quân,Số ngày thanh toán bình quân,Chu kỳ tiền,Vòng quay hàng tồn kho,Biên EBIT (%),Biên lợi nhuận gộp (%),Biên lợi nhuận ròng (%),ROE (%),ROIC (%),ROA (%),EBITDA (Tỷ đồng),EBIT (Tỷ đồng),Tỷ suất cổ tức (%),Chỉ số thanh toán hiện thời,Chỉ số thanh toán tiền mặt,Chỉ số thanh toán nhanh,Khả năng chi trả lãi vay,Đòn bẩy tài chính,Vốn hóa (Tỷ đồng),Số CP lưu hành (Triệu CP),P/E,P/B,P/S,P/Cash Flow,EPS (VND),BVPS (VND),EV/EBITDA
BCM,2024,5,1.9215318309000002,1.8700054543,0.0512827535612568,1.978734440123768,0.0926035978,4.7016876846,395.37796619161986,4154.5766160609,134.0347104742,4683.98929272672,0.0878549209,0.3185378611754401,0.6529705339842393,0.40531372405642363,0.1109787814,0.0375180503,0.0375335091,1916912386346,1654843514574,0.0,1.4838628902,0.103023107,0.479014779,-1.2790181764883064,2.8700054543021007,80316000000000,1035000000,38.1430036168,4.143207925,15.4598828426,-103.3199603185,2034.4491162695651,18729.4486311594,53.0717340947
BCM,2023,5,1.54305176,1.7435013269,0.05955107371485692,1.881438731287826,0.1549713405,6.5543605682,209.6210381464708,2042.3877863952,70.3299935997,2322.338818141371,0.1787123887,0.35300545566688085,0.5388896385867027,0.30740862887958414,0.1372144556,0.0710037331,0.0476395273,3050033263557,2782588929463,0.0141043724,1.23668986,0.0579302,0.3633526599,-3.070843278094755,2.743501326902349,73381500000000,1035000000,31.7185786526,3.9533183273,9.3093412292,-23.290977961,2341.2260063207727,17934.3007900473,30.0867826281
BCM,2022,5,1.4946722383000002,1.6909574823,0.07011933377168597,1.7164081458120772,0.1337550054,5.2809883341,208.28087466845733,2023.4380595361,74.3275375358,2306.046471740357,0.1803860505,0.22491471905347257,0.42257399326452466,0.25895012359489483,0.1020771607,0.0424666352,0.0346403049,1626423736778,1476607000503,0.012718601,1.4940381888,0.0574333017,0.3425543648,-1.6792468394336608,2.7191623553242272,65101500000000,1035000000,41.8386628751,3.844835137,10.0057970607,129.195978963,1642.5659587603864,16359.6091274164,49.1367863647
BCM,2021,5,1.6926848235,1.8552153433,0.07133825475908377,1.6519431897466668,0.1434710297,4.600556411,195.59779088067347,2186.3514650042,85.5403119326,2467.4895678174735,0.1669447963,0.28672482179978165,0.4615769865322267,0.20782440390972762,0.0818211894,0.0592096042,0.0288298584,2186057099634,2001846051849,0.0260545906,1.5780484884,0.1615967771,0.4291822714,-2.6042127490084552,2.865804928714101,83421000000000,1035000000,64.6612966867,5.1717290493,11.9347636629,243.4458548997,1401.914662662802,15584.7298325527,44.4044982809
BCM,2020,5,1.3758306319,1.820969401,0.11340699188590629,1.6016978127993238,0.1414059318,3.5513580944,198.7849396371041,2650.0237394095,91.6585050288,2940.467184075404,0.1377346152,0.29349271219054873,0.5012104007199365,0.32247620824172735,0.1205643873,0.0594638288,0.0431637021,2145587173263,1909649541572,0.0125,1.3909919022,0.0827674453,0.2589381648,-3.2785842042300484,2.962832176668835,66240000000000,1035000000,35.7316951005,4.1401154014,10.1833455725,25.9930981383,2027.2797398386474,15458.5062961749,36.986020812
BCM,2019,5,1.2594620285,1.7628738201,0.11709752311464705,1.5217507972082125,0.1851946786,4.5973024444,193.29612741299314,1683.2949118836,73.2032305663,1949.794269862893,0.2168366324,0.22060369574854563,0.41240462120576904,0.3027866279277708,0.1700987666,0.0598034932,0.0560744722,2037760650826,1811915916818,0.009009009,1.2820426971,0.0191046345,0.2171035879,-2.791832580458498,2.762873820149349,45954000000000,1035000000,19.4687360979,3.1424303305,5.5949738839,15.6713404838,2402.8219896908213,14129.1915271643,29.4857901505
BCM,2018,5,2.1343015143,2.3493271339,0.12815102096235603,1.3034572124652173,0.1356999885,3.9365748769,334.11251205761823,2701.6918038615,182.9810378576,3218.7853537767182,0.135100532,0.3134179983764855,0.49867637493869416,0.33207993410692466,0.1784826088,0.0618171303,0.0450632432,2272047954956,2048997124007,0.0135135135,1.3754582698,0.1164123094,0.3792912307,-2.8553131273067636,3.349327133875858,44958600840000,1012581100,22.0541859665,3.6486687268,6.8769421489,68.1762208792,2144.026917062742,12168.8219250152,27.3041341515
BCM,2017,5,3.2355623848999997,3.7218507558,0.14696599206912342,1.047007800114396,0.1255127548,1.9456379209,349.04041081100075,2063.0625277078,155.6919665544,2567.794905073201,0.1769214433,0.130776332793151,0.30868759686796793,0.12380813809994733,0.0705308423,0.0272351284,0.0155395005,1348265745782,889765668905,0.0,1.4381584239,0.1149800236,0.3699600225,-0.8460915324846571,4.721850755766217,35305798088093,795175633,41.9131547406,3.6472508524,5.1891896503,-15.0173513114,1059.3332869670567,12173.55257333,40.1784788153
BCM,2016,5,2.8902828997,3.3868117153,0.41389777763891744,1.26083518439314,0.1342860678,1.3836579665,307.00562391069883,1661.109054447,134.9332273587,2103.047905716399,0.2197327135,0.10084251094523858,0.2578650847467835,0.10780057010776814,0.0645928618,0.0206512507,0.0144761147,1193843140275,736115695916,0.0,1.478191905,0.0667572226,0.338304244,-0.9332302583732444,4.38681171529747,35305798088093,795175633,44.8665368243,3.2367456055,4.8366382484,26.3760437393,989.6016746818498,13717.4821291303,47.1034085333
