time,open,high,low,close,volume
2023-09-11 10:00:00,11.0,11.0,10.92,10.92,6913800
2023-09-11 11:00:00,10.92,10.96,10.87,10.92,3545700
2023-09-11 13:00:00,10.92,10.92,10.7,10.79,11525800
2023-09-11 14:00:00,10.79,10.83,10.61,10.61,11810700
2023-09-12 10:00:00,10.61,10.66,10.57,10.61,9471900
2023-09-12 11:00:00,10.66,10.7,10.61,10.66,1995700
2023-09-12 13:00:00,10.66,10.7,10.57,10.66,5585500
2023-09-12 14:00:00,10.7,10.83,10.66,10.83,5427900
2023-09-13 10:00:00,10.83,10.87,10.74,10.83,7748000
2023-09-13 11:00:00,10.79,10.83,10.79,10.79,1242300
2023-09-13 13:00:00,10.79,10.87,10.7,10.83,5606000
2023-09-13 14:00:00,10.83,10.83,10.61,10.66,5954100
2023-09-14 10:00:00,10.83,10.92,10.74,10.79,14241800
2023-09-14 11:00:00,10.79,10.83,10.7,10.74,791000
2023-09-14 13:00:00,10.7,10.74,10.61,10.7,7625800
2023-09-14 14:00:00,10.66,10.74,10.61,10.61,5418600
2023-09-15 10:00:00,10.79,10.79,10.7,10.7,4504000
2023-09-15 11:00:00,10.7,10.74,10.66,10.74,2661900
2023-09-15 13:00:00,10.7,10.74,10.66,10.66,4546900
2023-09-15 14:00:00,10.66,10.74,10.53,10.53,13210100
2023-09-18 10:00:00,10.57,10.61,10.53,10.61,4868200
2023-09-18 11:00:00,10.57,10.61,10.53,10.57,813600
2023-09-18 13:00:00,10.57,10.57,10.48,10.53,5919800
2023-09-18 14:00:00,10.53,10.57,10.4,10.44,7148900
2023-09-19 10:00:00,10.44,10.48,10.35,10.4,11195200
2023-09-19 11:00:00,10.4,10.4,10.31,10.35,3961300
2023-09-19 13:00:00,10.35,10.48,10.31,10.4,5741100
2023-09-19 14:00:00,10.44,10.44,10.31,10.4,4903600
2023-09-20 10:00:00,10.44,10.48,10.4,10.44,5700100
2023-09-20 11:00:00,10.44,10.48,10.4,10.44,880900
2023-09-20 13:00:00,10.44,10.57,10.44,10.48,6067000
2023-09-20 14:00:00,10.53,10.57,10.48,10.53,2976200
2023-09-21 10:00:00,10.48,10.53,10.44,10.44,5746400
2023-09-21 11:00:00,10.48,10.53,10.44,10.53,1249000
2023-09-21 13:00:00,10.48,10.53,10.4,10.44,5476300
2023-09-21 14:00:00,10.44,10.48,10.35,10.4,5379100
2023-09-22 10:00:00,10.18,10.23,9.92,9.97,17185700
2023-09-22 11:00:00,9.97,10.14,9.97,9.97,3236500
2023-09-22 13:00:00,10.01,10.18,9.97,10.18,8323000
2023-09-22 14:00:00,10.18,10.27,10.1,10.18,6340600
2023-09-25 10:00:00,10.18,10.18,10.1,10.14,3425200
2023-09-25 11:00:00,10.14,10.18,10.1,10.1,858200
