time,open,high,low,close,volume
2023-09-11 10:00:00,19.15,19.15,19.03,19.11,2270900
2023-09-11 11:00:00,19.11,19.11,19.03,19.07,525900
2023-09-11 13:00:00,19.03,19.07,18.82,18.9,3489700
2023-09-11 14:00:00,18.9,18.98,18.69,18.77,4249400
2023-09-12 10:00:00,18.73,18.86,18.65,18.86,2408300
2023-09-12 11:00:00,18.86,18.86,18.73,18.77,451900
2023-09-12 13:00:00,18.77,18.9,18.73,18.9,1436100
2023-09-12 14:00:00,18.9,19.11,18.86,19.11,2385200
2023-09-13 10:00:00,19.07,19.11,18.9,18.98,2597200
2023-09-13 11:00:00,18.94,19.07,18.94,19.07,536100
2023-09-13 13:00:00,19.07,19.15,18.94,19.11,2130000
2023-09-13 14:00:00,19.07,19.11,18.86,18.94,1675500
2023-09-14 10:00:00,19.07,19.11,18.98,18.98,3032400
2023-09-14 11:00:00,18.98,19.03,18.94,18.98,228700
2023-09-14 13:00:00,18.98,19.03,18.86,18.9,1757000
2023-09-14 14:00:00,18.9,19.03,18.82,18.86,1173900
2023-09-15 10:00:00,19.03,19.11,18.94,18.94,2612100
2023-09-15 11:00:00,18.94,19.07,18.9,19.03,711700
2023-09-15 13:00:00,19.03,19.03,18.94,18.98,917500
2023-09-15 14:00:00,18.98,19.07,18.94,19.03,1008600
2023-09-18 10:00:00,18.94,18.94,18.82,18.9,1866000
2023-09-18 11:00:00,18.9,18.9,18.82,18.86,239700
2023-09-18 13:00:00,18.86,18.9,18.82,18.86,1152500
2023-09-18 14:00:00,18.86,18.9,18.73,18.86,1104800
2023-09-19 10:00:00,18.9,18.9,18.77,18.77,1825600
2023-09-19 11:00:00,18.82,18.82,18.69,18.82,1549900
2023-09-19 13:00:00,18.82,18.86,18.73,18.77,2729500
2023-09-19 14:00:00,18.77,18.82,18.69,18.73,1974400
2023-09-20 10:00:00,18.77,18.82,18.69,18.77,2250100
2023-09-20 11:00:00,18.77,18.9,18.73,18.82,611200
2023-09-20 13:00:00,18.82,18.9,18.82,18.86,1107100
2023-09-20 14:00:00,18.86,18.94,18.82,18.86,1326300
2023-09-21 10:00:00,18.86,18.94,18.86,18.86,1915700
2023-09-21 11:00:00,18.9,18.9,18.86,18.9,174000
2023-09-21 13:00:00,18.9,18.94,18.82,18.82,2196500
2023-09-21 14:00:00,18.86,18.86,18.77,18.82,1139800
2023-09-22 10:00:00,18.86,18.86,18.61,18.65,5929500
2023-09-22 11:00:00,18.65,18.86,18.65,18.69,1009200
2023-09-22 13:00:00,18.65,18.77,18.61,18.73,1866100
2023-09-22 14:00:00,18.73,18.82,18.69,18.73,988200
2023-09-25 10:00:00,18.69,18.77,18.69,18.73,824600
2023-09-25 11:00:00,18.73,18.73,18.69,18.73,185900
2023-09-25 13:00:00,18.73,18.73,18.61,18.65,1298900
2023-09-25 14:00:00,18.65,18.65,18.48,18.48,5313600
2023-09-26 10:00:00,18.44,18.52,18.4,18.48,5374000
2023-09-26 11:00:00,18.52,18.52,18.4,18.4,508500
2023-09-26 13:00:00,18.4,18.56,18.4,18.52,1925200
2023-09-26 14:00:00,18.52,18.56,18.4,18.4,1596500
2023-09-27 10:00:00,18.27,18.35,18.27,18.35,2790200
2023-09-27 11:00:00,18.35,18.35,18.27,18.31,568600
2023-09-27 13:00:00,18.31,18.44,18.31,18.4,1371700
2023-09-27 14:00:00,18.4,18.48,18.35,18.48,954500
2023-09-28 10:00:00,18.4,18.44,18.23,18.31,2061100
2023-09-28 11:00:00,18.31,18.4,18.27,18.35,387100
2023-09-28 13:00:00,18.35,18.44,18.27,18.4,1131600
2023-09-28 14:00:00,18.35,18.44,18.27,18.27,1412000
2023-09-29 10:00:00,18.52,18.52,18.4,18.44,956000
2023-09-29 11:00:00,18.44,18.44,18.4,18.44,182700
2023-09-29 13:00:00,18.44,18.48,18.35,18.4,667900
2023-09-29 14:00:00,18.4,18.48,18.35,18.35,532100
2023-10-02 10:00:00,18.35,18.4,18.27,18.35,1409600
2023-10-02 11:00:00,18.4,18.4,18.31,18.4,159000
2023-10-02 13:00:00,18.4,18.44,18.35,18.35,1149300
2023-10-02 14:00:00,18.35,18.4,18.31,18.4,1091400
2023-10-03 10:00:00,18.31,18.31,18.23,18.27,1651900
2023-10-03 11:00:00,18.27,18.31,18.23,18.27,515700
2023-10-03 13:00:00,18.27,18.27,18.14,18.23,2305300
2023-10-03 14:00:00,18.27,18.31,18.14,18.14,1034700
2023-10-04 10:00:00,18.14,18.23,18.14,18.14,1609400
2023-10-04 11:00:00,18.19,18.19,18.14,18.19,81900
2023-10-04 13:00:00,18.19,18.23,18.14,18.19,573900
2023-10-04 14:00:00,18.19,18.23,18.14,18.14,913100
2023-10-05 10:00:00,18.35,18.35,18.23,18.31,1686100
2023-10-05 11:00:00,18.31,18.35,18.27,18.27,213300
2023-10-05 13:00:00,18.27,18.31,18.23,18.23,568400
2023-10-05 14:00:00,18.27,18.27,18.14,18.14,882900
2023-10-06 10:00:00,18.27,18.27,18.19,18.19,578300
2023-10-06 11:00:00,18.19,18.19,18.14,18.19,72900
2023-10-06 13:00:00,18.19,18.23,18.14,18.19,730800
2023-10-06 14:00:00,18.19,18.4,18.19,18.31,1058800
2023-10-09 10:00:00,18.48,18.73,18.48,18.65,3572100
2023-10-09 11:00:00,18.69,18.77,18.61,18.69,809500
2023-10-09 13:00:00,18.69,18.9,18.65,18.82,3427300
2023-10-09 14:00:00,18.82,18.94,18.82,18.9,1169100
2023-10-10 10:00:00,19.03,19.15,19.03,19.07,2933900
2023-10-10 11:00:00,19.07,19.11,19.07,19.07,206100
2023-10-10 13:00:00,19.07,19.19,19.03,19.15,1950200
2023-10-10 14:00:00,19.15,19.19,19.11,19.15,1444900
2023-10-11 10:00:00,19.07,19.11,19.03,19.07,931800
2023-10-11 11:00:00,19.07,19.11,19.03,19.03,197600
2023-10-11 13:00:00,19.03,19.07,18.94,19.03,1134300
2023-10-11 14:00:00,19.03,19.07,18.98,19.07,580800
2023-10-12 10:00:00,19.11,19.15,19.07,19.07,2081200
2023-10-12 11:00:00,19.07,19.15,19.07,19.11,355400
2023-10-12 13:00:00,19.11,19.15,19.03,19.07,1640500
2023-10-12 14:00:00,19.07,19.11,18.9,19.07,1556700
2023-10-13 10:00:00,19.03,19.07,18.98,19.03,2130000
2023-10-13 11:00:00,19.03,19.07,18.98,18.98,425200
2023-10-13 13:00:00,18.98,19.07,18.98,19.03,1432000
2023-10-13 14:00:00,19.03,19.07,18.98,19.03,704600
2023-10-16 10:00:00,18.98,18.98,18.82,18.9,2453600
2023-10-16 11:00:00,18.9,18.94,18.86,18.94,342700
2023-10-16 13:00:00,18.94,19.03,18.9,18.98,688500
2023-10-16 14:00:00,18.98,18.98,18.86,18.98,735000
2023-10-17 10:00:00,18.9,19.03,18.86,18.98,1224700
2023-10-17 11:00:00,18.98,18.98,18.94,18.98,89700
2023-10-17 13:00:00,18.98,18.98,18.94,18.98,798600
2023-10-17 14:00:00,18.98,19.03,18.86,18.86,1544500
2023-10-18 10:00:00,18.69,18.73,18.56,18.65,1744100
2023-10-18 11:00:00,18.69,18.82,18.65,18.77,469000
2023-10-18 13:00:00,18.77,18.82,18.69,18.73,1130200
2023-10-18 14:00:00,18.73,18.73,18.52,18.52,2865500
2023-10-19 10:00:00,18.48,18.56,18.35,18.48,3583800
2023-10-19 11:00:00,18.48,18.48,18.4,18.44,438500
2023-10-19 13:00:00,18.48,18.52,18.44,18.44,846600
2023-10-19 14:00:00,18.44,18.56,18.31,18.31,1340400
2023-10-20 10:00:00,18.35,18.44,18.35,18.35,1024100
2023-10-20 11:00:00,18.31,18.35,18.31,18.35,493100
2023-10-20 13:00:00,18.35,18.48,18.31,18.44,1006000
2023-10-20 14:00:00,18.44,18.56,18.4,18.4,1147100
2023-10-23 10:00:00,18.4,18.4,18.31,18.31,895900
2023-10-23 11:00:00,18.31,18.35,18.27,18.31,267100
2023-10-23 13:00:00,18.31,18.4,18.23,18.35,794100
2023-10-23 14:00:00,18.35,18.35,18.23,18.31,441200
2023-10-24 10:00:00,18.56,18.56,18.31,18.35,800100
2023-10-24 11:00:00,18.31,18.48,18.31,18.35,370800
2023-10-24 13:00:00,18.35,18.52,18.35,18.48,844100
2023-10-24 14:00:00,18.48,18.52,18.4,18.4,535700
2023-10-25 10:00:00,18.56,18.61,18.52,18.56,1446100
2023-10-25 11:00:00,18.61,18.61,18.56,18.56,58200
2023-10-25 13:00:00,18.56,18.61,18.48,18.48,452900
2023-10-25 14:00:00,18.52,18.52,18.4,18.4,530000
2023-10-26 10:00:00,18.14,18.27,18.06,18.06,4178100
2023-10-26 11:00:00,18.06,18.14,17.98,18.06,2089300
2023-10-26 13:00:00,18.06,18.23,17.89,17.93,2890700
2023-10-26 14:00:00,17.93,18.06,17.6,17.72,3435300
2023-10-27 10:00:00,18.02,18.06,17.93,18.06,1302100
2023-10-27 11:00:00,18.06,18.1,17.98,18.06,252500
2023-10-27 13:00:00,18.1,18.14,17.89,17.93,892800
2023-10-27 14:00:00,17.98,18.23,17.98,18.1,733500
2023-10-30 10:00:00,18.06,18.14,18.02,18.06,961600
2023-10-30 11:00:00,18.06,18.1,18.06,18.1,164600
2023-10-30 13:00:00,18.1,18.19,18.06,18.19,1358000
2023-10-30 14:00:00,18.19,18.19,17.89,17.89,1372300
2023-10-31 10:00:00,17.98,18.02,17.85,17.93,1016600
2023-10-31 11:00:00,17.93,18.06,17.89,18.02,449100
2023-10-31 13:00:00,18.06,18.1,17.98,18.02,813900
2023-10-31 14:00:00,18.02,18.1,17.89,17.98,1209800
2023-11-01 10:00:00,18.14,18.19,18.06,18.14,1956600
2023-11-01 11:00:00,18.14,18.14,18.06,18.1,264200
2023-11-01 13:00:00,18.1,18.1,18.02,18.1,1206300
2023-11-01 14:00:00,18.06,18.14,18.06,18.14,1405700
2023-11-02 10:00:00,18.23,18.31,18.19,18.27,964200
2023-11-02 11:00:00,18.31,18.31,18.23,18.31,222500
2023-11-02 13:00:00,18.31,18.4,18.27,18.4,1499300
2023-11-02 14:00:00,18.4,18.73,18.4,18.73,2462100
2023-11-03 10:00:00,18.69,18.73,18.65,18.69,1542200
2023-11-03 11:00:00,18.69,18.69,18.56,18.61,184200
2023-11-03 13:00:00,18.61,18.69,18.56,18.65,707600
2023-11-03 14:00:00,18.65,18.73,18.52,18.52,2451400
2023-11-06 10:00:00,18.61,18.73,18.61,18.69,1166000
2023-11-06 11:00:00,18.69,18.73,18.65,18.73,241800
2023-11-06 13:00:00,18.69,18.73,18.61,18.73,1564400
2023-11-06 14:00:00,18.73,18.73,18.65,18.65,816900
2023-11-07 10:00:00,18.69,18.69,18.56,18.61,945000
2023-11-07 11:00:00,18.61,18.65,18.61,18.61,319400
2023-11-07 13:00:00,18.61,18.65,18.56,18.61,521300
2023-11-07 14:00:00,18.56,18.65,18.56,18.56,539700
2023-11-08 10:00:00,18.56,18.61,18.52,18.56,1492200
2023-11-08 11:00:00,18.52,18.61,18.52,18.56,344900
2023-11-08 13:00:00,18.56,18.73,18.56,18.73,1389700
